"id";"text";"screen_name";"created_at";"geo";"in_reply_to_screen_name";"source"
"198376500255400000";"RT _@username RT als je iets van Uggs, Adidas, Apple of Blackberry hebt. =)";"hockeyeva97";"2012-05-04 14:39:49";"";"";"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"
"198376501337530000";"Norway Flag Laptop Sleeve - Note Book sleeve - Apple iPad - Apple iPad 2 - Android sleeve - can be used for for ... _@URL";"inyfaxi";"2012-05-04 14:39:50";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376502306420000";"Tablets Quickly Becoming the Portable PC of Choice If tablet shipments continue t _@URL #Apple #PC #units";"CurrentTN";"2012-05-04 14:39:50";"";"";"<a href=""http://currenttechnews.com/"" rel=""nofollow"">Current Tech News</a>"
"198376502683910000";"24. iText Express　
iText Express は、Mac OS X に付属する「テキストエディット」の機能をすべて搭載し、純正Appleソフト「テキストエディッ… 2011/3/1 無料 _@URL";"Mac_App_Top";"2012-05-04 14:39:50";"";"";"<a href=""http://kenafad.main.jp/Mac_App_Top/"" rel=""nofollow"">Mac App Top</a>"
"198376501991850000";"32. ポニーテールとシュシュ - AKB48 2010/10/27 ¥400 _@URL";"Video_Top";"2012-05-04 14:39:50";"";"";"<a href=""http://www22.atpages.jp/kenafad/Video_Top/"" rel=""nofollow"">Video Top</a>"
"198376503644390000";"56. 小悪魔キャバ嬢らいふ　
人気ソーシャルキャバ嬢育成ゲーム「小悪魔キャバ嬢らいふ」がついにiPhoneアプリに登場。友達と無料で遊べます。

--------現在実施のキャンペーン---------…  無料 _@URL";"App_Top";"2012-05-04 14:39:50";"";"";"<a href=""http://www22.atpages.jp/kenafad/App_Top/"" rel=""nofollow"">App Top</a>"
"198376503673750000";"53. ショーシャンクの空に　
ショーシャンク刑務所に、若き銀行の副頭取だったアンディ･デュフレーン（ティム･ロビンス）が、妻と間男を殺害した罪で入所してきた。最… 1995/6/3 _@URL";"Movie_Top";"2012-05-04 14:39:50";"";"";"<a href=""http://www22.atpages.jp/kenafad/Movie_Top/"" rel=""nofollow"">Movie Top</a>"
"198376503778610000";"8-Cell Apple iBook G4 14-inch M9627*/A Laptop Battery: 8-Cell Apple iBook G4 14-inch M9627*/A Laptop Battery. _@URL";"JennellLipner_S";"2012-05-04 14:39:50";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376503745060000";"RT _@username #Follow _@username #ReTweet dit Bericht &amp; #Win een #Apple #iPad 3 #Verloting onder de 1e 13.333 #Followers #Win Jij? #R ...";"Gizzybiz";"2012-05-04 14:39:50";"";"";"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>"
"198376506538460000";"RT _@username Quick mobile design cheat-sheet distilled from Apple's Guidelines for Mobile UX Design _@URL /via _@username";"machal";"2012-05-04 14:39:51";"";"";"web"
"198376507649950000";"Leapfrog may just be the mini-Apple for kids ages 4 to 9. [Read more] _@URL _@username";"united_geeks";"2012-05-04 14:39:51";"";"";"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"
"198376509700970000";"I got some krispy kream for whoever take me to school. Apple juice and all.";"Young_SpikeLee";"2012-05-04 14:39:52";"";"";"<a href=""http://levelupstudio.com/plume"" rel=""nofollow"">Plume for Android</a>"
"198376510279790000";"_@username spiced apple";"3wheelsonmywago";"2012-05-04 14:39:52";"";"collectivedairy";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
"198376513240970000";"163. What Doesn't Kill You (Stronger) - ケリー・クラークソン 2011/10/26 ¥200 _@URL";"Music_Top";"2012-05-04 14:39:52";"";"";"<a href=""http://kenafad.main.jp/Music_Top/"" rel=""nofollow"">Music Top</a>"
"198376515866600000";"Novo iPad deve chegar ao Brasil em 12 de maio

A Apple começou a negociar com seus principais parceiros... _@URL";"AgenciaLinkWell";"2012-05-04 14:39:53";"";"";"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
"198376517233950000";"Buy Apple iPhone 4S 16GB 1,500 QAR: Form Results Ad Title: Buy Apple iPhone 4S 16GB 1,500 QAR… _@URL";"qatarad";"2012-05-04 14:39:53";"";"";"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"
"198376517372350000";"Pink Flower Garden Design Protective 2 Piece Crystal Case Cover for Apple iPod Touch 4th Generation (8GB, 16GB, ... _@URL";"Deonmau";"2012-05-04 14:39:53";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376519746340000";"SALU｢Big Apple｣http://t.co/kSCkJyqw SALUのイケメン具合(笑) 何で彼はこんなに画になるのか…";"Lisal03";"2012-05-04 14:39:54";"";"";"<a href=""http://twtr.jp"" rel=""nofollow"">Keitai Web</a>"
"198376520123820000";"Premium Hot Pink Zebra Design Protective Soft Silicone Skin Cover for Apple iPod Touch 4th Generation + Mirror S... _@URL";"Debbygsc";"2012-05-04 14:39:54";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376523584120000";"Survei: Fans Apple Paling Setia _@URL";"ar_pani";"2012-05-04 14:39:55";"";"";"<a href=""http://Detik.com"" rel=""nofollow"">detikcom for Blackberry</a>"
"198376524280370000";"Apple-carrot shake for dinner :)";"carolbee26";"2012-05-04 14:39:55";"";"";"web"
"198376529326120000";"Cherche Apple TV. Plz RT";"CalvinBrennan";"2012-05-04 14:39:56";"";"";"<a href=""http://twitter.com/#!/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
"198376529674240000";"Social Contacts
لإنشاء قوائم للإتصال بأصدقاءك في التويتر والفيس
للايفون
 مجانا لفترة محدودة
http://t.co/Prc8hzzE
نزلوة خل نشوف شنو قصته هذا";"DSwag2k";"2012-05-04 14:39:56";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376533998580000";"Nintendo Game Controller iPhone Case in Plastic by HeSewMadeThat _@URL via _@username #iphone3gs #iphone #apple #iphonecover";"HeSewMadeThat";"2012-05-04 14:39:57";"";"";"web"
"198376534728380000";"Apple lawsuit wrap-up for April 2012: April 2012 saw a variety of lawsuits ranging from the usual patent trolls ... _@URL";"AppleProducts";"2012-05-04 14:39:57";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376535755990000";"April 2012 saw a variety of lawsuits ranging from the usual patent trolls to Apple being sued by the United Stat... _@URL";"AppleNewsOnTwtr";"2012-05-04 14:39:58";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376538394210000";"Apple lawsuit wrap-up for April 2012: April 2012 saw a variety of lawsuits ranging from the usual patent trolls ... _@URL";"videogamesios";"2012-05-04 14:39:58";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376537941230000";"Apple finally acknowledges OpenStreetMap data use in iPhoto for iOS _@URL";"technalia";"2012-05-04 14:39:59";"";"";"<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>"
"198376539233080000";"Bones Design Protective Decal Skin Sticker for Apple Multi-Touch Magic Trackpad: This scratch resistant skin sti... _@URL";"BethelEisley3Dk";"2012-05-04 14:39:59";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376547349050000";"Apple lawsuit wrap-up for April 2012 _@URL";"AppleExpo";"2012-05-04 14:40:01";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376548083050000";"Apple lawsuit wrap-up for April 2012 _@URL";"appletell";"2012-05-04 14:40:01";"";"";"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"
"198376548959660000";"Luxus-Smartphones: Apples schärfste Konkurrenten: Mit dem Galaxy S3 präsentiert Samsung seinen neuesten Apple-Jä... _@URL";"hb_technologie";"2012-05-04 14:40:01";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376548900930000";"Apple zal zijn best mogen doen... Samsung gooit nieuwe Galaxy in strijd tegen iPhone - Multimedia - De Morgen _@URL";"Jupilerman";"2012-05-04 14:40:01";"";"";"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
"198376549219700000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Sirena06731";"2012-05-04 14:40:01";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376549689470000";"Luxus-Smartphones: Apples schärfste Konkurrenten: Mit dem Galaxy S3 präsentiert Samsung seinen neuesten Apple-Jä... _@URL";"Twitt_Knight";"2012-05-04 14:40:01";"";"";"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>"
"198376551170060000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Billinoi";"2012-05-04 14:40:02";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376551283300000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Caren59456";"2012-05-04 14:40:02";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376551740480000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Opalfun";"2012-05-04 14:40:02";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376552428340000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Claire10181";"2012-05-04 14:40:02";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376552398980000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Scarlett56868";"2012-05-04 14:40:02";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376552583540000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Ricardanui";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376554496140000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Debbi_sep";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376555259500000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Thomasmoc";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376555511160000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Tova55597";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376555997690000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Suk55611";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376556631050000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Margeret04271";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376557411180000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Baileymud";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376557788670000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Jocelyncut";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376558380070000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Catherin_mud";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376558287800000";"Helvi gawl RT _@username Yg aku tau mah Echofon itu aplikasi twitter kayak ubersocial tapi adanya cuma di apple aja. RT. _@username apa";"KemalaMH";"2012-05-04 14:40:03";"";"";"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>"
"198376559202140000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Vicky89867";"2012-05-04 14:40:03";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376559915180000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Charlottsoi";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376560087150000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Creolaty1";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376560896640000";"Wish I was back in Africa, but need to go to the big apple first :-)";"Sheridandemyers";"2012-05-04 14:40:04";"";"";"web"
"198376561202840000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Charity96845";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376561215420000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Cristy94487";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376561756470000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Arethaaug";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376562150740000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Aura57348";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376562683410000";"TalbyTwit: How you can Rip DVD to help Apple company mp3 player Video MP4 Formatting? _@URL";"mydoggytweet";"2012-05-04 14:40:04";"";"";"<a href=""http://mydoggytweets.com"" rel=""nofollow"">Twittor Tool</a>"
"198376563773930000";"#followback #retweet Samsung Galaxy S3 sets up 'two horse race' with Apple _@URL";"Codi80490";"2012-05-04 14:40:04";"";"";"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
"198376564184970000";"_@username _@username off to the Apple Store then #orleansfruitfarm";"marcbastien62";"2012-05-04 14:40:05";"";"Beastien";"<a href=""http://twitter.com/#!/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
